poi_id,lon,lat,category
node/12073081646,127.0080583,37.567115,food
node/12073086781,126.986325,37.5732581,food
node/12073086946,126.9700221,37.5310456,food
node/12073086947,126.9700424,37.5310335,food
node/12073086948,126.9700577,37.5310819,food
node/12073086949,126.9698331,37.5315921,food
node/12073086950,126.9703941,37.5313938,food
node/12073086951,126.9699754,37.5317299,food
node/12073086952,126.9699459,37.5317468,food
node/12073089630,126.9692507,37.5793852,food
node/12073090582,126.9813139,37.5711807,food
node/12073090897,126.9907852,37.5728389,food
node/12073093179,126.9925369,37.5695648,food
node/12073094769,127.0684737,37.5462991,food
node/12073096834,127.0164486,37.56387,food
node/12073097138,126.9920896,37.5730138,food
node/12073098528,127.0660869,37.5453572,food
node/12073098871,127.0007665,37.5706197,food
node/12073098873,126.9977659,37.5841406,food
node/12073099567,127.0012031,37.5794541,food
node/12073102941,126.9820497,37.5582619,food
node/12073103499,127.0050635,37.5830027,food
node/12073103713,126.9980018,37.5844406,food
node/12073106094,126.9723566,37.5576818,food
node/12073107392,126.9962685,37.5608512,food
node/12073107480,126.9750607,37.5631795,food
node/12073107714,127.0007234,37.5707113,food
node/12073107987,127.0165268,37.5649594,food
node/12073110640,126.9904685,37.5711634,food
node/12073112856,126.9720791,37.5787826,food
node/12073117552,126.9700211,37.5317759,food
node/12073117553,126.9704398,37.531439,food
node/12073117554,126.97008,37.5318387,food
node/12073117555,126.9700455,37.5318573,food
node/12073117556,126.970141,37.5319056,food
node/12073117557,126.9702752,37.5320426,food
node/12073117558,126.9704724,37.5322377,food
node/12073117559,126.9708342,37.5319556,food
node/12073117560,126.9711595,37.5328604,food
node/12073117561,126.9711957,37.5328923,food
node/12073117562,126.9712333,37.5329263,food
node/12073117563,126.9712923,37.5329784,food
node/12073117564,126.9716209,37.5327264,food
node/12073117565,126.9718502,37.5329657,food
node/12073117566,126.9718757,37.5329465,food
node/12073117567,126.9719025,37.5329295,food
node/12073117591,126.9805923,37.5590553,food
node/12073117609,127.0136691,37.5645967,food
node/12073118129,126.9808542,37.5646774,food
node/12073121120,126.9159889,37.5703887,food
node/12073121132,126.9735184,37.5743631,food
node/12073122017,127.0194962,37.5676988,food
node/12073122020,126.9920527,37.5624471,food
node/12073122895,126.9192483,37.529834,food
node/12073123203,126.9409091,37.591656,food
node/12073123464,126.9951435,37.5616612,food
node/12073128881,126.9766269,37.5597817,food
node/12073129235,126.986229,37.5643832,food
node/12073134878,126.9686067,37.5744389,food
node/12073137609,126.9902509,37.5651832,food
node/12073138756,126.9658591,37.5924776,food
node/12073139238,126.9657441,37.5927135,food
node/12073141370,126.9629055,37.5714239,food
node/12073141815,126.9735078,37.5571021,food
node/12073141839,126.9198548,37.5300192,food
node/12073142238,126.9173057,37.57425,food
node/12073142796,126.9175684,37.5265443,food
node/12073143330,126.9161174,37.5684596,food
node/12073144194,126.9565034,37.5584415,food
node/12073145475,126.9745311,37.5579109,food
node/12073145486,126.9967769,37.5831791,food
node/12073145488,126.9092718,37.5176202,food
node/12073145490,126.9923271,37.5651993,food
node/12073145638,127.0026685,37.5740291,food
node/12073146694,126.9167172,37.5872115,food
node/12073146881,126.9641028,37.5672293,food
node/12073153839,126.9152384,37.5874406,food
node/12073153849,126.900789,37.5212816,food
node/12073162646,126.9318719,37.5189109,food
node/12073167206,127.01942,37.5701892,food
node/12073169668,127.0158658,37.5781598,food
node/12073172409,127.0382979,37.4828499,food
node/12073173569,127.0178063,37.5629417,food
node/12073178144,126.9718953,37.5339374,food
node/12073178145,126.9723992,37.5334786,food
node/12073178146,126.9724378,37.5334602,food
node/12073178353,126.9528206,37.5416876,food
node/12073182469,126.9715793,37.5334315,food
node/12073182470,126.9715498,37.5334464,food
node/12073182471,126.9722297,37.5333262,food
node/12073182472,126.9722606,37.5333081,food
node/12073182473,126.9722887,37.5332901,food
node/12073182475,126.9723625,37.5334134,food
node/12073182476,126.9723906,37.5333964,food
node/12073182477,126.9723598,37.5334464,food
node/12073182478,126.9723278,37.5334283,food
node/12073218145,126.9652475,37.5678391,food
node/12073242898,127.0529848,37.5120612,food
node/12073246903,127.000072,37.5717989,food
node/12073246904,127.0350838,37.5053657,food
node/12073246905,127.0644518,37.5003128,food
node/12073248780,127.0039517,37.5810288,food
node/12073254331,127.0304876,37.4966782,food
node/12073254933,127.060936,37.5095443,food
node/12073255658,127.0381577,37.5237813,food
node/12073255686,127.0016535,37.5867667,food
node/12073256752,127.0584472,37.5143217,food
node/12073259612,127.0208411,37.5169939,food
node/12073269810,127.0563337,37.5108826,food
node/12073272389,127.0421886,37.4998976,food
node/12073272390,127.0595532,37.4976158,food
node/12073274175,126.9997595,37.5830027,food
node/12073275805,126.9547024,37.5473078,food
node/12073276801,127.0346385,37.5060172,food
node/12073280255,127.0411131,37.5086574,food
node/12073281612,127.0662431,37.5618644,food
node/12073281644,127.0241125,37.5209707,food
node/12073281693,127.0320805,37.4922043,food
node/12073281766,127.0655936,37.515387,food
node/12073283343,127.0499977,37.5026584,food
node/12073283981,127.0308807,37.4950444,food
node/12073284124,127.0536434,37.5045383,food
node/12073286243,127.052758,37.5245412,food
node/12073286244,127.0243688,37.5225627,food
node/12073286414,126.926645,37.5641972,food
node/12073286420,127.0499184,37.4790124,food
node/12073288054,127.0273978,37.5274378,food
node/12073289409,127.0008636,37.5853935,food
node/12073291695,127.0391287,37.5068341,food
node/12073291777,126.9472381,37.5438749,food
node/12073292228,127.0533535,37.5915182,food
node/12073292318,127.0475239,37.505454,food
node/12073297904,127.0260947,37.50468,food
node/12073299045,127.063293,37.5466651,food
node/12073304428,127.0619896,37.498727,food
node/12073307708,127.0390491,37.4940024,food
node/12073307742,126.9477353,37.5857796,food
node/12073308920,127.0538558,37.5644915,food
node/12073308971,127.0569601,37.5984926,food
node/12073312883,127.0653995,37.512986,food
node/12073312976,127.0454261,37.5259391,food
node/12073321795,127.037924,37.5253431,food
node/12073322082,127.0253739,37.5175263,food
node/12073322083,127.0237525,37.5072634,food
node/12073322649,127.0453804,37.4856792,food
node/12073323954,127.0532874,37.4870905,food
node/12073323960,127.0528524,37.5934304,food
node/12073323961,127.0277529,37.516185,food
node/12073326408,127.0281463,37.4998174,food
node/12073326410,127.0339268,37.4982161,food
node/12073327128,127.0379428,37.5253495,food
node/12073327350,127.030079,37.563429,food
node/12073327351,127.0312266,37.5063608,food
node/12073327723,126.9411026,37.5517197,food
node/12073327726,127.0538854,37.5453931,food
node/12073330306,127.022209,37.5489223,food
node/12073331004,127.0497926,37.5259021,food
node/12073331175,126.9109879,37.5584717,food
node/12073331599,127.0240487,37.5186319,food
node/12073332084,126.9166705,37.553045,food
node/12073332085,127.0351051,37.510903,food
node/12073332170,127.0606893,37.5088272,food
node/12073332388,127.0546166,37.545742,food
node/12073332393,127.015388,37.5409141,food
node/12073333639,126.9384915,37.5489492,food
node/12073333729,127.0619682,37.5988292,food
node/12073333730,127.0597947,37.4988383,food
node/12073339045,127.0498762,37.5028957,food
node/12073342715,126.9130367,37.58411,food
node/12073344537,127.0310193,37.5580664,food
node/12073347411,127.0397223,37.5598448,food
node/12073347412,126.9639754,37.5632236,food
node/12073348560,127.044284,37.4837692,food
node/12073348703,127.0348129,37.4854104,food
node/12073348835,127.0450361,37.5500076,food
node/12073349351,127.0745246,37.5458324,food
node/12073349485,127.0404385,37.5054621,food
node/12073349486,126.9952428,37.5887804,food
node/12073350197,127.0565631,37.5982717,food
node/12073352001,127.031021,37.5162158,food
node/12073352863,126.9274792,37.5766767,food
node/12073353317,127.0580515,37.5767091,food
node/12073353451,127.0368343,37.502455,food
node/12073354643,127.0546416,37.5411149,food
node/12073355073,127.0454482,37.4836703,food
node/12073355182,127.0518093,37.503135,food
node/12073355187,127.0263262,37.5021169,food
node/12073358814,126.9432971,37.5398297,food
node/12073358816,127.0427228,37.5813755,food
node/12073361388,126.9323866,37.5684372,food
node/12073362496,127.0662063,37.5706571,food
node/12073362541,127.0612733,37.5890057,food
node/12073364270,126.9732208,37.5753624,food
node/12073364980,127.0477417,37.527609,food
node/12073365569,127.0390697,37.4979828,food
node/12073366243,127.0440185,37.5807072,food
node/12073366244,126.9491401,37.5571596,food
node/12073366246,127.040589,37.5007768,food
node/12073366643,127.0529163,37.5846011,food
node/12073366645,127.0411335,37.5579976,food
node/12073367008,127.0261647,37.5492197,food
node/12073367009,127.0360414,37.5797584,food
node/12073367010,127.0401239,37.5585978,food
node/12073367332,127.0654319,37.5122267,food
node/12073367356,127.0393694,37.5247953,food
node/12073367477,126.9329212,37.5471827,food
node/12073368693,127.089791,37.4848798,food
node/12073369369,127.0505554,37.5125451,food
node/12073369398,127.0001012,37.5845358,food
node/12073370176,127.0831583,37.5621339,food
node/12073370838,126.9746964,37.5712976,food
node/12073371076,127.0505279,37.5257768,food
node/12073371285,127.004805,37.5809122,food
node/12073371286,127.0412909,37.505077,food
node/12073371519,126.9893086,37.5685213,food
node/12073372468,126.9707652,37.5748132,food
node/12073372936,126.9357116,37.5585793,food
node/12073374751,127.0643489,37.5942115,food
node/12073375683,127.0234165,37.5088467,food
node/12073379901,127.0361812,37.5015932,food
node/12073385590,127.0216595,37.5218135,food
node/12073385596,127.0347815,37.5866344,food
node/12073386380,127.0604739,37.587988,food
node/12073388681,126.9248788,37.5590931,food
node/12073389831,127.0578091,37.5925324,food
node/12073391540,126.9459641,37.5455636,food
node/12073392404,127.0283634,37.4981569,food
node/12073392407,126.9997355,37.5824333,food
node/12073392414,126.9721715,37.5725733,food
node/12073394070,127.0632657,37.5906626,food
node/12073394071,127.0633073,37.5906724,food
node/12073395446,126.9645004,37.5686461,food
node/12073395447,127.0493961,37.5752589,food
node/12073395526,127.0708779,37.5491358,food
node/12073395527,126.9702894,37.5792248,food
node/12073395528,127.084147,37.5328788,food
node/12073397317,126.921034,37.5514578,food
node/12073401002,127.0702417,37.5718201,food
node/12073401186,127.0458745,37.5746037,food
node/12073401329,127.0612841,37.5093887,food
node/12073401884,126.9896973,37.5714008,food
node/12073401908,127.0617362,37.5374999,food
node/12073402927,127.0501159,37.5252188,food
node/12073404124,126.9712244,37.5788538,food
node/12073407380,127.0819639,37.5661335,food
node/12073408848,127.026678,37.5006929,food
node/12073409402,127.0595408,37.5147312,food
node/12073409431,127.036661,37.5247865,food
node/12073409449,127.0356743,37.4939467,food
node/12073409450,127.0561775,37.5721861,food
node/12073409882,126.9318737,37.5451196,food
node/12073410555,126.9240361,37.5593985,food
node/12073411085,127.0080503,37.5707986,food
node/12073411728,126.9245211,37.5561811,food
node/12073412573,126.9277469,37.5557512,food
node/12073413532,127.0323941,37.4910371,food
node/12073417527,126.951725,37.5443218,food
node/12073419105,127.0554218,37.5116447,food
node/12073419664,126.9211901,37.5599324,food
node/12073419665,126.9472604,37.5437819,food
node/12073420001,126.9181506,37.5596138,food
node/12073420151,126.905482,37.5584902,food
node/12073420521,126.9256288,37.5566974,food
node/12073420664,126.9847596,37.5698152,food
node/12073422110,127.0242767,37.5747844,food
node/12073424761,126.9328448,37.5549766,food
node/12073425991,126.9263662,37.5560756,food
node/12073427008,127.0047162,37.5713691,food
node/12073428160,127.0529091,37.4976747,food
node/12073428957,127.039123,37.5268772,food
node/12073429126,126.9594039,37.5741767,food
node/12073429779,127.0574968,37.5212146,food
node/12073430456,127.0401674,37.5165897,food
node/12073430521,127.0489025,37.52319,food
node/12073430712,126.9201113,37.5505994,food
node/12073430784,127.0360428,37.5234488,food
node/12073431227,127.0618161,37.5400867,food
node/12073432502,126.9377306,37.5542721,food
node/12073432773,126.906341,37.5559759,food
node/12073433879,127.0924765,37.5395204,food
node/12073436015,126.9823417,37.5850593,food
node/12073437680,126.9279151,37.5571414,food
node/12073437967,126.9206429,37.5540519,food
node/12073439582,126.9590424,37.5737358,food
node/12073439989,127.0289699,37.4977189,food
node/12073440415,127.0762871,37.5385227,food
node/12073441236,126.9420323,37.55628,food
node/12073442950,127.0731486,37.5386351,food
node/12073444771,127.0852482,37.5415167,food
node/12073448102,127.0809224,37.5657088,food
node/12073449637,127.0709786,37.548498,food
node/12073449966,127.0516939,37.5034876,food
node/12073452789,127.0699728,37.5485523,food
node/12073453296,127.0870413,37.5599861,food
node/12073454189,127.0770483,37.5578216,food
node/12073455181,127.0914296,37.5510499,food
node/12073455245,127.073218,37.5469185,food
node/12073456535,126.9308617,37.5548008,food
node/12073458473,126.9180213,37.5476572,food
node/12073459795,126.9269021,37.5548832,food
node/12073467250,127.0855539,37.5379514,food
node/12073468635,127.0818846,37.5592085,food
node/12073481018,127.0826363,37.5374015,food
node/12073490044,127.0830321,37.5698204,food
node/12073490045,127.0875054,37.5632265,food
node/12073491717,127.0691343,37.5378769,food
node/12073495421,127.0732341,37.5468951,food
node/12073497913,127.0829602,37.5571672,food
node/12073498937,127.0908083,37.5544543,food
node/12073512364,127.0848891,37.538342,food
node/12073515908,127.0716915,37.5440044,food
node/12073516680,127.0679193,37.5415971,food
node/12073516685,127.0885336,37.5396483,food
node/12073519521,127.0674487,37.5339225,food
node/12073521616,127.0806999,37.5442431,food
node/12073530824,127.0947284,37.5419792,food
node/12073535141,127.0837554,37.5636345,food
node/12073635418,127.0227605,37.5196134,food
node/12073637418,127.029893,37.4939839,food
node/12073642675,126.930602,37.5214069,food
node/12073643048,126.902786,37.5341521,food
node/12073648839,127.0224513,37.5225628,food
node/12073650530,127.0308331,37.4922239,food
node/12074017338,127.0881464,37.5835326,food
node/12074017339,127.0882532,37.5835197,food
node/12074017340,127.0882471,37.5834658,leisure_green
node/12074017388,127.0882868,37.5833109,food
node/12074017418,127.0877682,37.5831221,childcare_edu
node/12074017431,127.0883446,37.5831119,food
node/12074017456,127.0880544,37.5829998,public
node/12074017464,127.088011,37.582766,food
node/12074017472,127.0881044,37.5827589,food
node/12074017479,127.0882292,37.5827777,food
node/12074017491,127.0884262,37.5828583,food
node/12074017492,127.0884256,37.5828086,food
node/12074017493,127.0884064,37.5827381,food
node/12074017501,127.0885877,37.5830117,food
node/12074017517,127.0888756,37.5830153,food
node/12074238717,127.0272592,37.5101895,food
node/12074244719,127.0261408,37.5072043,food
node/12074248554,127.0412843,37.5767331,food
node/12074248555,127.0494452,37.538104,food
node/12074248557,127.0530848,37.5923907,food
node/12074248568,127.0342487,37.5007399,food
node/12074265682,127.0203119,37.5148332,food
node/12074266329,127.0253307,37.5058256,food
node/12074266856,127.027219,37.5109874,food
node/12074266857,127.0241229,37.5097641,food
node/12074266864,127.0506416,37.5917621,food
node/12074266867,127.0312963,37.4954403,food
node/12074267159,127.0529216,37.4808606,food
node/12074267163,127.0221869,37.5166919,food
node/12074267164,127.0813094,37.490889,food
node/12074267165,127.0247228,37.5007196,food
node/12074267167,127.0432513,37.5812847,food
node/12074268221,127.0419014,37.5232381,food
node/12074268222,126.9439913,37.5885538,food
node/12074268223,127.0609714,37.5958415,food
node/12074269145,126.9357887,37.5590106,food
node/12074270633,127.0855801,37.541268,food
node/12074271929,127.0274766,37.5027268,food
node/12074271930,127.0274399,37.5027104,food
node/12074272439,127.0455898,37.479039,food
node/12074274933,127.0701212,37.5755418,food
node/12074275157,127.0299155,37.4944029,food
node/12074275683,127.0558968,37.5056932,food
node/12074275684,127.0404478,37.5282208,food
node/12074275685,127.0773316,37.5623856,food
node/12074275686,127.010613,37.5707718,food
node/12074275687,127.0708671,37.5485462,food
node/12074276106,127.0485863,37.5192935,food
node/12074277341,127.0223704,37.5135782,food
node/12074280602,127.0234335,37.5075357,food
node/12074281300,127.0710336,37.5809376,food
node/12074281392,126.9645944,37.5674127,food
node/12074281393,127.0436842,37.4845914,food
node/12074281394,127.0361265,37.4896754,food
node/12074281417,127.0604593,37.5879698,food
node/12074281420,126.9336847,37.5569422,food
node/12074281421,127.0663411,37.5085051,food
node/12074281432,127.0698438,37.547884,food
node/12074283936,127.0259047,37.505983,food
node/12074284904,127.024569,37.5065873,food
node/12074284909,127.0731541,37.5830746,food
node/12074284910,127.0272847,37.5101384,food
node/12074285437,127.0272834,37.5091661,food
node/12074285857,126.9481341,37.5847864,food
node/12074288204,127.0247675,37.5092384,food
node/12074289226,127.0509731,37.5054762,food
node/12074289295,127.0318233,37.491821,food
node/12074289332,127.0299599,37.5702843,food
node/12074289333,127.0855846,37.4851289,food
node/12074289486,127.0727916,37.5815328,food
node/12074289584,127.0252717,37.5058,food
node/12074290368,127.0257492,37.5059447,food
node/12074290786,126.9473384,37.5931924,food
node/12074290895,127.069357,37.5727048,food
node/12074291200,126.9430227,37.5568476,food
node/12074291603,127.0257062,37.5097235,food
node/12074291607,127.0273102,37.5100916,food
node/12074291608,127.0272941,37.5110129,food
node/12074292519,127.0229933,37.5149033,food
node/12074292520,127.0697728,37.5788933,food
node/12074292538,127.0707332,37.5784414,food
node/12074292539,127.0242319,37.5065956,food
node/12074292540,126.9502419,37.4778521,food
node/12074292541,127.0435898,37.5825707,food
node/12074292542,127.0560022,37.5782129,food
node/12074292549,126.9810437,37.4784215,food
node/12074292550,127.0847015,37.5319534,food
node/12074292664,127.0251739,37.5748409,food
node/12074292665,127.0691453,37.5480203,food
node/12074302293,127.035196,37.5880265,food
node/12074302298,127.0277672,37.5784458,food
node/12074302358,127.0567965,37.5225322,food
node/12074302359,127.0229999,37.5113299,food
node/12074302875,127.0254688,37.5102865,food
node/12074302876,127.0561537,37.5651196,food
node/12074303115,127.0464251,37.4796119,food
node/12074303346,127.0409764,37.5831213,food
node/12074303348,127.0671107,37.5633327,food
node/12074303349,127.0360681,37.5770847,food
node/12074303427,127.0564423,37.5672033,food
node/12074303428,127.0577867,37.5698657,food
node/12074303842,127.0305023,37.5177509,food
node/12074303941,127.024709,37.5197506,food
node/12074303942,127.0689355,37.5703412,food
node/12074303943,127.0793191,37.5349857,food
node/12074303944,127.0260014,37.5220342,food
node/12074303945,127.0228628,37.5100249,food
node/12074304887,127.0209689,37.5190579,food
node/12074304926,127.036876,37.4856764,food
node/12074304928,127.0658819,37.5667922,food
node/12074304931,126.958814,37.5073417,food
node/12074304932,127.0350578,37.5643877,food
node/12074304944,127.0798371,37.5558876,food
node/12074304946,127.0661549,37.5916827,retail_grocery
node/12074304947,126.9906172,37.4912696,food
node/12074304949,127.0293894,37.5197355,food
node/12074304950,126.9387796,37.5051226,food
node/12074304951,127.0161932,37.5139165,food
node/12074304957,127.0887515,37.5506959,food
node/12074304959,127.0854087,37.5683622,food
node/12074304960,127.0660556,37.5684339,food
node/12074304962,127.0221232,37.5069719,food
node/12074304964,127.0920974,37.5336755,food
node/12074306361,126.9454078,37.589006,food
node/12074306477,127.0391971,37.5030475,food
node/12074306515,127.0735311,37.5716325,food
node/12074306555,127.043169,37.5811419,food
node/12074306556,127.0213654,37.5227642,food
node/12074307273,127.0281853,37.5008401,food
node/12074308242,127.0253566,37.5765966,food
node/12074308499,127.0220943,37.5185414,food
node/12074308587,127.0346002,37.5858261,food
node/12074311758,126.9640957,37.5629797,food
node/12074311759,126.9439363,37.586639,food
node/12074311765,127.0230868,37.5093089,food
node/12074311766,127.0262,37.5747098,food
node/12074312083,127.027953,37.5811088,food
node/12074312084,127.0423381,37.5021004,food
node/12074312091,127.0290275,37.5806417,food
node/12074312279,126.9101825,37.5787918,food
node/12074312336,126.9670296,37.5644318,food
node/12074312337,127.0423573,37.5744102,food
node/12074314582,126.990667,37.573849,food
node/12074314583,127.0642704,37.4954471,food
node/12074314585,127.0658034,37.5458736,food
node/12074314879,127.0356746,37.577263,food
node/12074314880,127.0442762,37.5443073,food
node/12074314882,127.0280777,37.5001192,food
node/12074314921,127.0832595,37.569617,food
node/12074314922,126.9257826,37.5298075,food
node/12074314934,126.916132,37.4975936,food
node/12074314936,127.0753087,37.5465635,food
node/12074314937,126.9746018,37.5369458,food
node/12074314938,126.9746987,37.5366552,food
node/12074314939,126.9744665,37.5375412,food
node/12074314940,126.9744654,37.537048,food
node/12074314941,126.9744339,37.5370878,food
node/12074314942,126.9744631,37.5370952,food
node/12074314943,127.0634243,37.5154706,food
node/12074319160,127.0203247,37.5200292,food
node/12074320569,127.0359296,37.5880795,food
node/12074321404,126.9725502,37.5336301,food
node/12074321405,126.9725795,37.5336093,food
node/12074321406,126.9726118,37.5335885,food
node/12074321407,126.9726426,37.5335702,food
node/12074321408,126.9724983,37.5344813,food
node/12074321409,126.9730505,37.5340631,food
node/12074321410,126.9731347,37.5341751,food
node/12074321411,126.9731377,37.5341554,food
node/12074321412,126.9727264,37.5347178,food
node/12074321543,127.0300647,37.4969536,food
node/12074323851,127.0743078,37.578999,food
node/12074325121,126.9363688,37.5578663,food
node/12074325124,127.0351956,37.509994,food
node/12074325469,127.037839,37.5061591,food
node/12074327763,126.974362,37.5713736,food
node/12074327765,127.0661483,37.5640874,food
node/12074327766,126.9440826,37.5117604,food
node/12074328313,127.0439993,37.581575,food
node/12074328314,127.0655029,37.5678577,food
node/12074328509,127.0345218,37.5264978,food
node/12074329405,127.0572574,37.5669568,food
node/12074329581,127.04718,37.4874016,food
node/12074329740,127.0556065,37.5725174,food
node/12074329744,127.0394967,37.4965941,food
node/12074329745,127.0645711,37.5688657,food
node/12074329747,127.06877,37.5823182,food
node/12074329748,127.0206833,37.5059195,food
node/12074329753,127.0691556,37.5446917,food
node/12074329754,127.0653529,37.5716402,food
node/12074329756,126.9369487,37.5147904,food
node/12074330774,127.0395449,37.5910523,food
node/12074330805,127.0882058,37.539167,food
node/12074330876,127.0393663,37.4967563,food
node/12074330877,127.0386475,37.5027826,food
node/12074330878,127.0268871,37.5236206,food
node/12074331236,127.0407253,37.5162006,food
node/12074331548,127.0689095,37.5484036,food
node/12074331932,127.0483526,37.4787469,food
node/12074335022,127.0950954,37.541637,food
node/12074335194,127.0468854,37.5469082,food
node/12074335256,126.9200026,37.4994764,food
node/12074335257,127.0758649,37.5325483,food
node/12074337615,127.0585892,37.4991064,food
node/12074337616,127.0237318,37.5115458,food
node/12074337617,126.9717966,37.5777169,food
node/12074337672,127.052995,37.4968044,food
node/12074337673,127.0575484,37.5672855,food
node/12074337680,127.0405133,37.5758649,food
node/12074337887,126.9283912,37.5656682,food
node/12074337888,127.0683888,37.4888111,food
node/12074337889,127.0943225,37.4839652,food
node/12074337890,127.066318,37.5646122,food
node/12074337892,127.0663318,37.5354542,food
node/12074337893,127.0237868,37.5242379,food
node/12074337894,127.0565129,37.5892405,food
node/12074337897,127.0324523,37.4943223,food
node/12074337898,127.0099487,37.4942098,food
node/12074337899,127.0715172,37.5733256,food
node/12074337917,126.9302149,37.4891672,food
node/12074337919,126.9168272,37.5487304,food
node/12074338045,126.9426504,37.5572623,food
node/12074338161,126.9435051,37.4827279,food
node/12074338162,126.9109057,37.5500293,food
node/12074338163,127.0710734,37.5485017,food
node/12074338246,126.9458386,37.5918427,food
node/12074338560,126.9418381,37.486694,food
node/12074338561,127.0721213,37.5529486,food
node/12074338562,127.0275581,37.5113376,food
node/12074338611,127.0040258,37.5812588,food
node/12074338612,126.9230652,37.576945,food
node/12074338829,127.0575302,37.5765916,food
node/12074338830,127.0946081,37.5342636,food
node/12074338831,127.0921433,37.5329638,food
node/12074338839,127.0131407,37.5467881,food
node/12074338841,127.0600703,37.5108619,food
node/12074338842,127.0621468,37.5893401,food
node/12074338843,127.0101773,37.5728089,food
node/12074338852,127.0480966,37.5839699,food
node/12074338853,127.0342777,37.5876288,food
node/12074338915,127.0359345,37.4851801,food
node/12074338916,127.0597043,37.5946722,food
node/12074338948,127.0715423,37.5744464,food
node/12074338982,127.0713352,37.5406638,food
node/12074339240,127.0344668,37.4852555,food
node/12074339241,127.0700832,37.5438721,food
node/12074339244,127.0634235,37.5311886,food
node/12074339246,127.0245156,37.5080927,food
node/12074339247,126.90858,37.5575587,food
node/12074339327,127.0370976,37.5261209,food
node/12074339718,126.9454447,37.5582109,food
node/12074339884,127.0533546,37.5923046,food
node/12074340755,127.0684027,37.566845,food
node/12074340756,127.0555611,37.5216379,food
node/12074340757,127.0425736,37.5796089,food
node/12074340762,127.021344,37.5515378,food
node/12074340764,127.0128401,37.4920768,food
node/12074340888,126.9637823,37.5611473,food
node/12074340902,127.0014878,37.5822911,food
node/12074340922,127.0577069,37.505421,food
node/12074340925,126.973331,37.5354716,food
node/12074340926,126.974045,37.5349637,food
node/12074340927,126.9740038,37.5349629,food
node/12074340928,126.9747402,37.5360658,food
node/12074340929,126.9746139,37.5364351,food
node/12074340930,126.9745765,37.536583,food
node/12074340931,126.9745238,37.5367433,food
node/12074340932,127.0568132,37.5686764,food
node/12074340943,126.9273676,37.4990573,food
node/12074340944,127.0599189,37.5491311,food
node/12074341189,127.0323204,37.5590155,food
node/12074341232,127.0294829,37.5191693,food
node/12074341233,127.07504,37.5318321,food
node/12074341356,126.988889,37.5718383,food
node/12074341647,127.0666479,37.5628571,food
node/12074341951,127.0576053,37.4922457,food
node/12074341960,127.052119,37.5930998,food
node/12074341961,127.0651024,37.5080759,food
node/12074342206,127.0517429,37.589691,food
node/12074342453,126.9890515,37.5722918,food
node/12074345021,126.9733262,37.534366,food
node/12074345022,126.9733729,37.5343402,food
node/12074345023,126.9734136,37.534453,food
node/12074345024,126.9731563,37.5351534,food
node/12074345025,126.973315,37.5353359,food
node/12074345026,126.9739827,37.5348327,food
node/12074345027,127.0566136,37.5667456,food
node/12074345028,127.0740029,37.5459454,food
node/12074345029,126.9903393,37.5639008,food
node/12074347149,127.0606007,37.4936395,food
node/12074347150,127.0729616,37.5693652,food
node/12074347629,126.9812635,37.4806425,food
node/12074347630,127.071439,37.5709036,food
node/12074347631,126.9424359,37.4798983,food
node/12074347632,127.0887495,37.5453048,food
node/12074347633,127.0290125,37.5210776,food
node/12074347636,127.0395791,37.5061,food
node/12074347638,126.9332712,37.4989793,food
node/12074349194,127.0514114,37.59255,food
node/12074349196,127.0484125,37.5768628,food
node/12074349224,127.0931243,37.5397562,food
node/12074349231,126.9415946,37.4795028,food
node/12074349232,127.0244893,37.501145,food
node/12074349233,127.0254316,37.5482734,food
node/12074349234,127.0042297,37.5051798,food
node/12074349235,126.9130137,37.4880538,food
node/12074350503,127.037854,37.5264947,food
node/12074350764,127.0750432,37.5450301,food
node/12074352954,126.9485631,37.5975931,food
node/12074353101,127.0832959,37.5357112,food
node/12074353102,127.0251844,37.5750949,food
node/12074353520,126.9321268,37.5121709,food
node/12074353735,127.0489121,37.5872871,food
node/12074354496,126.9258869,37.4984998,food
node/12074354513,127.0195319,37.509223,food
node/12074354540,127.0590711,37.5149316,food
node/12074354545,127.0736237,37.5721663,food
node/12074354547,127.0642017,37.4954218,food
node/12074354548,127.0352707,37.5089028,food
node/12074354564,126.9771409,37.4859142,food
node/12074354581,127.0583413,37.5418684,food
node/12074354582,127.0111149,37.4921417,food
node/12074354583,127.0508765,37.5379345,food
node/12074354602,127.0471914,37.5461283,food
node/12074354603,127.0535924,37.5839723,food
node/12074354604,127.0560356,37.5907226,food
node/12074354671,126.9996926,37.5820586,food
node/12074354706,126.9268261,37.5550406,food
node/12074354707,126.9120942,37.5798174,food
node/12074354869,127.0867597,37.5382946,food
node/12074354870,127.060065,37.5889959,food
node/12074354997,127.0740217,37.5458594,food
node/12074354998,127.0333162,37.5599351,food
node/12074356201,127.0420284,37.510535,food
node/12074356204,127.0597109,37.5056988,food
node/12074356565,127.0346031,37.5272408,food
node/12074359870,127.021046,37.56776,food
node/12074359871,127.0700564,37.5483808,food
node/12074359921,127.040399,37.5618856,food
node/12074360059,127.0235444,37.51904,food
node/12074360096,127.0468279,37.5483218,food
node/12074360098,127.0251828,37.4959881,food
node/12074360099,127.0632662,37.5899711,food
node/12074360101,127.0266636,37.4878769,food
node/12074360102,127.0811935,37.5555095,food
node/12074360103,127.0110171,37.4908136,food
node/12074360104,127.0936328,37.5384664,food
node/12074360105,126.9584946,37.5069972,food
